Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	ABC transporters	9/45	1.574883e-01	6.366430e-01	0	0	1.569384e+00	2.900855e+00	ABCA1;ABCC2;ABCB7;ABCA6;ABCB5;ABCA9;TAP1;ABCC9;ABCB11
KEGG_2021_Human	Lysosome	22/128	1.577686e-01	6.366430e-01	0	0	1.303767e+00	2.407570e+00	SCARB2;CLTA;NAGA;GNS;IGF2R;AP4M1;HYAL1;LAMP3;CLTCL1;HYAL3;SLC17A5;IDS;MAN2B1;ACP2;DNASE2;PPT2;CTSF;GUSB;CTSD;GLA;ATP6V0A1;LGMN
KEGG_2021_Human	RIG-I-like receptor signaling pathway	13/70	1.584418e-01	6.366430e-01	0	0	1.432061e+00	2.638383e+00	DDX3X;TRAF2;ISG15;IFNA8;ATG12;MAPK10;NFKBIA;CXCL10;IFNK;IRF7;IL12B;AZI2;IKBKE
KEGG_2021_Human	Fructose and mannose metabolism	7/33	1.591607e-01	6.366430e-01	0	0	1.689855e+00	3.105684e+00	GMPPB;PFKFB1;PFKFB3;GMDS;SORD;ALDOC;HK1
KEGG_2021_Human	SNARE interactions in vesicular transport	7/33	1.591607e-01	6.366430e-01	0	0	1.689855e+00	3.105684e+00	VAMP8;GOSR2;STX7;STX4;STX2;VAMP2;VAMP3
KEGG_2021_Human	cAMP signaling pathway	35/216	1.700076e-01	6.658504e-01	0	0	1.215185e+00	2.153201e+00	GRIA1;ADCYAP1R1;NPR1;PDE3B;CAMK2A;PIK3R3;PIK3R2;HTR4;ADCY8;ADCY6;LIPE;PAK1;RAC2;RAC3;FFAR2;TNNI3;DRD1;GRIA3;VAV3;LHCGR;MAP2K2;HTR1D;ARAP3;SSTR1;PPP1CA;NFKBIA;MAPK10;ADORA2A;PIK3CA;ACOX1;CAMK4;PDE3A;CALM1;VIP;RAPGEF3
KEGG_2021_Human	Adherens junction	13/71	1.710159e-01	6.658504e-01	0	0	1.407288e+00	2.485269e+00	SRC;CSNK2A2;LEF1;PTPRM;TGFBR2;TJP1;FER;PTPRB;RAC2;RAC3;PTPN6;SSX2IP;WASF3
KEGG_2021_Human	Type II diabetes mellitus	9/46	1.734059e-01	6.658504e-01	0	0	1.526879e+00	2.675276e+00	MAPK10;SOCS1;KCNJ11;PIK3CA;PIK3R3;PIK3R2;SLC2A4;PRKCZ;HK1
KEGG_2021_Human	Terpenoid backbone biosynthesis	5/22	1.760507e-01	6.658504e-01	0	0	1.845679e+00	3.205914e+00	PMVK;PDSS2;ACAT1;DHDDS;PCYOX1
KEGG_2021_Human	Butanoate metabolism	6/28	1.784915e-01	6.658504e-01	0	0	1.711575e+00	2.949410e+00	OXCT1;ACSM2A;ACSM5;HADH;ACSM2B;ACAT1
KEGG_2021_Human	T cell receptor signaling pathway	18/104	1.791053e-01	6.658504e-01	0	0	1.314400e+00	2.260481e+00	IL10;VAV3;MAP2K2;PIK3R3;PIK3R2;CD3E;RASGRP1;CD3D;NFKBIA;MAPK10;PAK1;IFNG;PIK3CA;CD8A;PTPN6;PDCD1;NFKBIE;LAT
KEGG_2021_Human	Melanoma	13/72	1.840686e-01	6.720364e-01	0	0	1.383355e+00	2.341256e+00	CDKN1A;MAP2K2;HGF;PIK3R3;MITF;PIK3R2;FGF3;GADD45G;FGF7;FGF8;PIK3CA;PDGFD;BAK1
KEGG_2021_Human	Glycerophospholipid metabolism	17/98	1.850227e-01	6.720364e-01	0	0	1.317908e+00	2.223676e+00	PLA2G2F;DGKE;PLA2G2D;PCYT2;PCYT1A;PNPLA7;PLA2G1B;MBOAT1;MBOAT2;PLA2G5;DGKZ;AGPAT2;GNPAT;PHOSPHO1;GPAM;GPD1;PLA2G10
KEGG_2021_Human	Pyruvate metabolism	9/47	1.900267e-01	6.786434e-01	0	0	1.486612e+00	2.468654e+00	ADH4;PDHA2;ADH1A;ME1;ADH7;PCK1;ACACB;LDHAL6A;ACAT1
KEGG_2021_Human	Toxoplasmosis	19/112	1.946032e-01	6.786434e-01	0	0	1.282939e+00	2.099905e+00	IL10;HLA-DRB5;TGFB1;LAMA4;XIAP;HSPA2;TYK2;NFKBIA;MAPK10;SOCS1;IFNG;PPIF;IL12B;HLA-DOB;TLR4;MYD88;MAP2K6;BIRC3;HLA-DQB1
KEGG_2021_Human	Phosphonate and phosphinate metabolism	2/6	1.946445e-01	6.786434e-01	0	0	3.136595e+00	5.133291e+00	PCYT1A;PCYT2
KEGG_2021_Human	Nitrogen metabolism	4/17	1.975251e-01	6.786434e-01	0	0	1.930610e+00	3.131236e+00	CA3;CA5B;CA4;GLUL
KEGG_2021_Human	p53 signaling pathway	13/73	1.975797e-01	6.786434e-01	0	0	1.360220e+00	2.205751e+00	CDKN1A;RRM2;SHISA5;PPM1D;BBC3;GADD45G;CCNB2;RRM2B;ZMAT3;CHEK2;CDK1;PMAIP1;GTSE1
KEGG_2021_Human	Intestinal immune network for IgA production	9/48	2.073043e-01	7.043887e-01	0	0	1.448409e+00	2.279170e+00	CCL25;IL10;HLA-DRB5;IL6;TGFB1;TNFRSF13B;CXCR4;HLA-DOB;HLA-DQB1
KEGG_2021_Human	Glucagon signaling pathway	18/107	2.128934e-01	7.156841e-01	0	0	1.269873e+00	1.964447e+00	PFKFB1;CPT1A;PRKAB2;PDHA2;PDE3B;CAMK2A;ITPR1;PHKB;PYGM;PHKA2;ACACB;GYS2;PPP4C;PHKG2;SIK2;PCK1;CALM1;LDHAL6A
KEGG_2021_Human	IL-17 signaling pathway	16/94	2.157902e-01	7.177864e-01	0	0	1.287845e+00	1.974844e+00	CSF3;HSP90AA1;CCL11;MMP3;TRAF2;ELAVL1;MMP9;MAPK10;NFKBIA;CXCL10;IL6;MMP13;IFNG;FOSB;IKBKE;CCL17
KEGG_2021_Human	DNA replication	7/36	2.187351e-01	7.200030e-01	0	0	1.514778e+00	2.302302e+00	FEN1;RNASEH2A;LIG1;RFC2;POLE2;MCM5;MCM2
KEGG_2021_Human	Glyoxylate and dicarboxylate metabolism	6/30	2.237077e-01	7.287798e-01	0	0	1.568761e+00	2.349087e+00	CS;PCCA;ACO1;AGXT;GLUL;ACAT1
KEGG_2021_Human	HIF-1 signaling pathway	18/109	2.369174e-01	7.521878e-01	0	0	1.241819e+00	1.788273e+00	ANGPT4;PDHA2;CDKN1A;MAP2K2;PFKFB3;EGLN2;ANGPT1;CAMK2A;PIK3R3;PIK3R2;HK1;IL6;IFNG;PIK3CA;PGK1;ALDOC;TLR4;LDHAL6A
KEGG_2021_Human	Thyroid cancer	7/37	2.401629e-01	7.521878e-01	0	0	1.464201e+00	2.088591e+00	CDKN1A;MAP2K2;TPM3;LEF1;BAK1;RXRG;GADD45G
KEGG_2021_Human	Pancreatic cancer	13/76	2.406323e-01	7.521878e-01	0	0	1.295222e+00	1.845025e+00	CDKN1A;TGFB1;PIK3R3;PIK3R2;TGFBR2;GADD45G;MAPK10;RAD51;PIK3CA;RAC2;RAC3;BAK1;RALGDS
KEGG_2021_Human	Pertussis	13/76	2.406323e-01	7.521878e-01	0	0	1.295222e+00	1.845025e+00	IL10;PYCARD;MAPK10;CASP7;IL6;CFL2;IRF1;CFL1;IL12B;SFTPA1;CALM1;TLR4;MYD88
KEGG_2021_Human	Basal cell carcinoma	11/63	2.431112e-01	7.521878e-01	0	0	1.327674e+00	1.877645e+00	CDKN1A;BMP2;APC;FZD4;WNT3A;WNT5A;LEF1;AXIN1;BAK1;WNT2;GADD45G
KEGG_2021_Human	RNA polymerase	6/31	2.475924e-01	7.521878e-01	0	0	1.505923e+00	2.102226e+00	POLR3C;POLR2C;POLR3E;POLR2G;POLR2I;POLR3K
KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	12/70	2.499358e-01	7.521878e-01	0	0	1.298561e+00	1.800521e+00	MAPK10;NFKBIA;TJP1;PAK1;SRC;CCL5;CSK;PTPN11;ATP6V1E1;ATP6V0E2;ATP6V0A1;JAM3
KEGG_2021_Human	Prolactin signaling pathway	12/70	2.499358e-01	7.521878e-01	0	0	1.298561e+00	1.800521e+00	MAPK10;LHCGR;MAP2K2;SOCS1;CISH;PIK3CA;SRC;IRF1;TNFSF11;PIK3R3;PIK3R2;CSN2
KEGG_2021_Human	Ribosome	25/158	2.553134e-01	7.611231e-01	0	0	1.180225e+00	1.611318e+00	RPLP1;RPL12;RPLP0;MRPL14;RPL8;MRPL12;RPS15;RPS19;RPS18;RPL36;RPL14;RPS3;RPL35;RPS2;RPS11;RPS9;RPS8;MRPL23;MRPL24;MRPS18C;RPL27A;FAU;RPL29;RPL28;RPS24
KEGG_2021_Human	Endometrial cancer	10/58	2.704828e-01	7.898718e-01	0	0	1.307385e+00	1.709467e+00	CDKN1A;MAP2K2;PIK3CA;APC;LEF1;AXIN1;PIK3R3;PIK3R2;BAK1;GADD45G
KEGG_2021_Human	Synaptic vesicle cycle	13/78	2.711699e-01	7.898718e-01	0	0	1.255223e+00	1.638078e+00	STXBP1;SLC1A1;CLTA;SLC6A3;RIMS1;CLTCL1;AP2S1;SLC17A7;ATP6V1E1;ATP6V0E2;STX2;VAMP2;ATP6V0A1
KEGG_2021_Human	Basal transcription factors	8/45	2.732867e-01	7.898718e-01	0	0	1.356731e+00	1.759998e+00	TBP;CCNH;TAF10;TAF7;TAF1L;TAF6;TAF9B;GTF2F1
KEGG_2021_Human	Small cell lung cancer	15/92	2.793948e-01	7.898718e-01	0	0	1.222659e+00	1.559048e+00	ZBTB17;CDKN1A;LAMA4;PIK3R3;XIAP;TRAF2;PIK3R2;TRAF1;GADD45G;NFKBIA;PIK3CA;CKS2;BAK1;RXRG;BIRC3
KEGG_2021_Human	Th1 and Th2 cell differentiation	15/92	2.793948e-01	7.898718e-01	0	0	1.222659e+00	1.559048e+00	HLA-DRB5;TYK2;CD3E;IL2RG;CD3D;DLL4;MAPK10;NFKBIA;MAF;IFNG;IL12B;NFKBIE;HLA-DOB;LAT;HLA-DQB1
KEGG_2021_Human	Vascular smooth muscle contraction	21/133	2.817019e-01	7.898718e-01	0	0	1.176992e+00	1.491138e+00	PLA2G2F;PLA2G2D;MAP2K2;NPR1;PLA2G1B;NPR2;ITPR1;PLA2G5;ADRA1B;ADCY8;ADRA1A;ADCY6;PPP1CA;ADORA2A;PLA2G10;KCNMB2;ARHGEF1;CALM1;PPP1R12B;RAMP1;PRKG1
KEGG_2021_Human	Breast cancer	23/147	2.850526e-01	7.898718e-01	0	0	1.164374e+00	1.461384e+00	CDKN1A;MAP2K2;FZD4;WNT3A;NOTCH4;WNT5A;LEF1;AXIN1;PIK3R3;PIK3R2;FGF3;GADD45G;NFKB2;DLL4;FGF7;FGF8;FRAT2;PIK3CA;APC;TNFSF11;BAK1;WNT2;HES5
KEGG_2021_Human	Notch signaling pathway	10/59	2.888191e-01	7.898718e-01	0	0	1.280629e+00	1.590483e+00	PSENEN;APH1A;DLL4;TLE3;KAT2B;DTX3L;NOTCH4;ATXN1L;PSEN2;HES5
KEGG_2021_Human	VEGF signaling pathway	10/59	2.888191e-01	7.898718e-01	0	0	1.280629e+00	1.590483e+00	MAP2K2;MAPKAPK3;PIK3CA;SRC;SH2D2A;MAPKAPK2;RAC2;RAC3;PIK3R3;PIK3R2
KEGG_2021_Human	One carbon pool by folate	4/20	2.924525e-01	7.898718e-01	0	0	1.568347e+00	1.928209e+00	ALDH1L1;ATIC;MTHFS;TYMS
KEGG_2021_Human	Steroid biosynthesis	4/20	2.924525e-01	7.898718e-01	0	0	1.568347e+00	1.928209e+00	CYP24A1;CEL;HSD17B7;LSS
KEGG_2021_Human	Cell adhesion molecules	23/148	2.966482e-01	7.944137e-01	0	0	1.154991e+00	1.403555e+00	HLA-DRB5;NLGN1;NRXN1;ICAM3;PTPRM;CD99L2;L1CAM;ITGAL;GLG1;CD2;SELL;CD6;CD8A;CLDN25;PECAM1;ESAM;NCAM1;PDCD1;TIGIT;HLA-DOB;CD34;HLA-DQB1;JAM3
KEGG_2021_Human	Riboflavin metabolism	2/8	3.033304e-01	8.013489e-01	0	0	2.090821e+00	2.494208e+00	FLAD1;ACP2
KEGG_2021_Human	Glycine, serine and threonine metabolism	7/40	3.078500e-01	8.013489e-01	0	0	1.330860e+00	1.567942e+00	DMGDH;AOC3;ALAS2;AOC2;SDSL;AGXT;GCAT
KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	5/27	3.107663e-01	8.013489e-01	0	0	1.425793e+00	1.666344e+00	ACOX1;ELOVL2;ELOVL3;ACAA1;ACOT4
KEGG_2021_Human	Fatty acid elongation	5/27	3.107663e-01	8.013489e-01	0	0	1.425793e+00	1.666344e+00	ELOVL2;ELOVL3;PPT2;HADH;ACOT4
KEGG_2021_Human	Long-term potentiation	11/67	3.121682e-01	8.013489e-01	0	0	1.232553e+00	1.434955e+00	GRIA1;MAP2K2;RPS6KA2;CAMK4;RPS6KA1;CAMK2A;ITPR1;ADCY8;CALM1;RAPGEF3;PPP1CA
KEGG_2021_Human	Relaxin signaling pathway	20/129	3.175693e-01	8.013489e-01	0	0	1.151576e+00	1.320926e+00	MAP2K2;TGFB1;SRC;PIK3R3;VEGFC;PIK3R2;ADCY8;PRKCZ;GNG11;MMP9;ADCY6;TGFBR2;NFKBIA;MAPK10;EDNRB;MMP13;PIK3CA;GNG5;RLN1;NOS1
KEGG_2021_Human	B cell receptor signaling pathway	13/81	3.191412e-01	8.013489e-01	0	0	1.199636e+00	1.370130e+00	VAV3;IFITM1;MAP2K2;PIK3R3;PIK3R2;LILRB5;NFKBIA;PIK3CA;BLNK;RAC2;RAC3;PTPN6;NFKBIE
KEGG_2021_Human	Spinocerebellar ataxia	22/143	3.195252e-01	8.013489e-01	0	0	1.141144e+00	1.301953e+00	GRIA1;TBP;ITPR1;PIK3R3;PIK3R2;TRAF2;OMA1;AMBRA1;ATXN2L;PSMA5;MAPK10;PSMB5;PSMD4;PIK3CA;PSMC3;PSMC4;ATXN1L;PPIF;SLC25A4;GRIA3;MAP3K5;ATG2B
KEGG_2021_Human	Transcriptional misregulation in cancer	29/192	3.227335e-01	8.030220e-01	0	0	1.116767e+00	1.262984e+00	CEBPA;CDKN1A;BCL2A1;FLT3;PRCC;BAK1;RXRG;GRIA3;KDM6A;ZBTB17;ARNT2;FUS;MMP3;ASPSCR1;PAX3;MITF;TRAF1;MMP9;KLF3;RUNX1;GADD45G;TGFBR2;ETV7;IL6;MAF;NR4A3;ERG;TCF3;BIRC3
KEGG_2021_Human	Ferroptosis	7/41	3.312217e-01	8.131970e-01	0	0	1.291642e+00	1.427222e+00	MAP1LC3B;GCLC;MAP1LC3C;ACSL1;PCBP1;ALOX15;MAP1LC3B2
KEGG_2021_Human	Salmonella infection	37/249	3.319697e-01	8.131970e-01	0	0	1.095593e+00	1.208123e+00	ARF1;ARPC1B;LEF1;PYCARD;TUBB8;TUBA3E;PAK1;TUBA3D;CASP7;TUBA1A;TUBA3C;KIF5B;RPS3;SNX9;BAK1;WASF3;SKP1;MAP2K6;GSDMD;HSP90AA1;MAP2K2;IL18;TRAF2;NFKBIA;MAPK10;DYNC1LI2;SNX18;IL6;PIK3CA;VPS41;PLEKHM1;PFN1;TLR4;ACTR10;ARL8A;MYD88;BIRC3
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	8/48	3.373870e-01	8.138495e-01	0	0	1.254758e+00	1.363325e+00	GMPPB;UGDH;CYB5R3;UGP2;GMDS;NANS;HK1;GNE
KEGG_2021_Human	Valine, leucine and isoleucine degradation	8/48	3.373870e-01	8.138495e-01	0	0	1.254758e+00	1.363325e+00	IL4I1;AUH;PCCA;OXCT1;ACAA1;HADH;HIBCH;ACAT1
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	20/131	3.435747e-01	8.186074e-01	0	0	1.130695e+00	1.207979e+00	VAV3;MAP2K2;PIK3R3;PIK3R2;PTPN11;ITGAL;IFNA8;PAK1;FCGR3B;IFNG;PIK3CA;RAET1G;SH3BP2;RAC2;RAC3;CD48;PTPN6;LAT;IFNAR1;MICB
KEGG_2021_Human	Necroptosis	24/159	3.445405e-01	8.186074e-01	0	0	1.115691e+00	1.188817e+00	RNF31;HSP90AA1;PARP1;ALOX15;CAMK2A;XIAP;PYGM;TRAF2;TYK2;IFNA8;PYCARD;MAPK10;IFNG;CHMP2B;CHMP2A;CHMP4B;CHMP4A;RBCK1;GLUL;SLC25A4;TLR4;IRF9;IFNAR1;BIRC3
KEGG_2021_Human	Chronic myeloid leukemia	12/76	3.505022e-01	8.265575e-01	0	0	1.176410e+00	1.233335e+00	NFKBIA;CDKN1A;MAP2K2;TGFB1;PIK3CA;PIK3R3;PIK3R2;PTPN11;BAK1;RUNX1;TGFBR2;GADD45G
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	15/97	3.545426e-01	8.298923e-01	0	0	1.147772e+00	1.190156e+00	VASP;VAV3;MARCKSL1;ARPC1B;LIMK1;PIK3R3;PIK3R2;PAK1;FCGR3B;PIK3CA;CFL2;CFL1;RAC2;LAT;WASF3
KEGG_2021_Human	Bacterial invasion of epithelial cells	12/77	3.679974e-01	8.473501e-01	0	0	1.158244e+00	1.157873e+00	MAD2L2;ARHGAP10;PIK3CA;CAV3;SRC;CAV2;ARPC1B;CAV1;CLTCL1;CLTA;PIK3R3;PIK3R2
KEGG_2021_Human	Choline metabolism in cancer	15/98	3.700453e-01	8.473501e-01	0	0	1.133878e+00	1.127222e+00	SLC22A3;DGKE;MAP2K2;PCYT1A;PIK3R3;TSC1;PIK3R2;DGKZ;MAPK10;PIK3CA;PDGFD;RAC2;RAC3;RALGDS;WASF3
KEGG_2021_Human	mRNA surveillance pathway	15/98	3.700453e-01	8.473501e-01	0	0	1.133878e+00	1.127222e+00	CPSF4;HBS1L;DAZAP1;FUS;PPP1CA;DDX19A;NXF3;PPP2R1B;PABPN1;PPP2R3C;MAGOH;ETF1;PAPOLB;TARDBP;PELO
KEGG_2021_Human	Starch and sucrose metabolism	6/36	3.745767e-01	8.515556e-01	0	0	1.254572e+00	1.231938e+00	GYS2;UGP2;GBE1;PYGM;GYG2;HK1
KEGG_2021_Human	Cholesterol metabolism	8/50	3.813091e-01	8.606691e-01	0	0	1.194868e+00	1.152026e+00	CYP27A1;ABCA1;CETP;PCSK9;LPL;CD36;ABCB11;APOB
KEGG_2021_Human	Hippo signaling pathway	24/163	3.928735e-01	8.695842e-01	0	0	1.083331e+00	1.012121e+00	TGFB1;FBXW11;FZD4;WNT3A;WNT5A;LEF1;AXIN1;BMP8A;PRKCZ;FRMD1;BMP6;BBC3;TGFBR2;PPP1CA;BMP2;PAK1;DLG2;PARD6A;PPP2R1B;APC;TP53BP2;BIRC5;WNT2;BIRC3
KEGG_2021_Human	Cellular senescence	23/156	3.938815e-01	8.695842e-01	0	0	1.085011e+00	1.010910e+00	CDKN1A;MAP2K2;TGFB1;FBXW11;ITPR1;PIK3R3;TSC1;PIK3R2;FOXM1;GADD45G;TGFBR2;PPP1CA;RBL2;CCNB2;IL6;PIK3CA;CHEK2;MAPKAPK2;CDK1;MYBL2;CALM1;SLC25A4;MAP2K6
KEGG_2021_Human	Gastric cancer	22/149	3.948818e-01	8.695842e-01	0	0	1.086851e+00	1.009868e+00	CDKN1A;MAP2K2;TGFB1;FZD4;WNT3A;HGF;WNT5A;LEF1;AXIN1;PIK3R3;PIK3R2;FGF3;GADD45G;TGFBR2;FGF7;FGF8;FRAT2;PIK3CA;APC;BAK1;WNT2;RXRG
KEGG_2021_Human	Leukocyte transendothelial migration	17/114	3.996410e-01	8.695842e-01	0	0	1.099495e+00	1.008445e+00	VASP;VAV3;PIK3R3;CXCR4;CYBA;CD99L2;PIK3R2;PTPN11;ITGAL;MMP9;PIK3CA;CLDN25;RAC2;PECAM1;ESAM;RAPGEF3;JAM3
KEGG_2021_Human	Alanine, aspartate and glutamate metabolism	6/37	4.005922e-01	8.695842e-01	0	0	1.214031e+00	1.110610e+00	ALDH4A1;IL4I1;AGXT;NAT8L;GLUL;ASPA
KEGG_2021_Human	Salivary secretion	14/93	4.020645e-01	8.695842e-01	0	0	1.111723e+00	1.012938e+00	ITPR1;ADRA1B;ADCY8;ADRA1A;ADCY6;CST4;HTN3;CST2;CST1;PRKG2;NOS1;CALM1;PRKG1;VAMP2
KEGG_2021_Human	Synthesis and degradation of ketone bodies	2/10	4.092011e-01	8.695842e-01	0	0	1.567934e+00	1.401025e+00	OXCT1;ACAT1
KEGG_2021_Human	Pathways in cancer	75/531	4.204920e-01	8.695842e-01	0	0	1.032140e+00	8.941736e-01	CDKN1A;FLT3;IFNA8;FGF3;BBC3;FGF7;CASP7;FGF8;EDNRB;FRAT2;RAC2;IL12B;RAC3;SKP1;HSP90AA1;MAP2K2;GSTO1;TPM3;HGF;WNT5A;AXIN1;MITF;TRAF2;TRAF1;MMP9;RUNX1;TGFBR2;PIK3CA;IFNG;CKS2;BIRC5;ARHGEF1;IFNAR1;BIRC3;CEBPA;EPAS1;NOTCH4;LAMA4;CAMK2A;LEF1;LPAR2;PIK3R3;CXCR4;XIAP;PIK3R2;ADCY8;IL2RG;RASGRP1;ADCY6;DLL4;GNG5;PMAIP1;BAK1;RALGDS;RXRG;WNT2;HES5;GSTM4;ZBTB17;ARNT2;EGLN2;TGFB1;FZD4;WNT3A;VEGFC;GNG11;NFKB2;GADD45G;NFKBIA;MAPK10;BMP2;IL6;RAD51;APC;CALM1
KEGG_2021_Human	Primary bile acid biosynthesis	3/17	4.205502e-01	8.695842e-01	0	0	1.343964e+00	1.164131e+00	CYP27A1;CYP46A1;CYP8B1
KEGG_2021_Human	Vitamin digestion and absorption	4/24	4.246837e-01	8.695842e-01	0	0	1.254387e+00	1.074270e+00	LMBRD1;SLC23A1;APOB;SLC19A2
KEGG_2021_Human	Glycosphingolipid biosynthesis	7/45	4.262039e-01	8.695842e-01	0	0	1.155411e+00	9.853777e-01	B4GALT1;FUT7;NAGA;ST6GALNAC3;GLA;ST3GAL3;ST6GALNAC6
KEGG_2021_Human	Asthma	5/31	4.262173e-01	8.695842e-01	0	0	1.206160e+00	1.028620e+00	IL10;HLA-DRB5;CCL11;HLA-DOB;HLA-DQB1
KEGG_2021_Human	Circadian rhythm	5/31	4.262173e-01	8.695842e-01	0	0	1.206160e+00	1.028620e+00	PRKAB2;FBXW11;RORB;NR1D1;SKP1
KEGG_2021_Human	Galactose metabolism	5/31	4.262173e-01	8.695842e-01	0	0	1.206160e+00	1.028620e+00	B4GALT1;UGP2;LALBA;GLA;HK1
KEGG_2021_Human	Allograft rejection	6/38	4.265365e-01	8.695842e-01	0	0	1.176025e+00	1.002040e+00	IL10;HLA-DRB5;IFNG;IL12B;HLA-DOB;HLA-DQB1
KEGG_2021_Human	Pancreatic secretion	15/102	4.327722e-01	8.766410e-01	0	0	1.081493e+00	9.057981e-01	PLA2G2F;CPA2;CPA1;CPB2;PLA2G2D;PLA2G1B;TRPC1;ITPR1;SCTR;CEL;PLA2G5;ADCY8;ADCY6;PLA2G10;RAB8A
KEGG_2021_Human	Glycolysis / Gluconeogenesis	10/67	4.429675e-01	8.848007e-01	0	0	1.100380e+00	8.959938e-01	ADH4;PDHA2;ADPGK;ADH1A;PGK1;ALDOC;ADH7;PCK1;LDHAL6A;HK1
KEGG_2021_Human	Diabetic cardiomyopathy	29/203	4.434768e-01	8.848007e-01	0	0	1.045494e+00	8.501010e-01	CAMK2A;PIK3R3;NDUFB1;PIK3R2;SLC2A4;COX5B;PRKCZ;COX7A1;GYS2;RAC2;TNNI3;CD36;CTSD;PDK2;PDHA2;TGFB1;PARP1;CMA1;CYBA;MMP9;PPP1CA;COX6B1;TGFBR2;MAPK10;PIK3CA;NDUFS4;PPIF;NDUFS1;SLC25A4
KEGG_2021_Human	Viral myocarditis	9/60	4.452004e-01	8.848007e-01	0	0	1.106835e+00	8.956849e-01	HLA-DRB5;SGCB;CAV1;RAC2;RAC3;ITGAL;HLA-DOB;SGCG;HLA-DQB1
KEGG_2021_Human	Regulation of actin cytoskeleton	31/218	4.503451e-01	8.894315e-01	0	0	1.039875e+00	8.295511e-01	SRC;ARPC1B;ITGB3;LPAR2;PIK3R3;CXCR4;PIK3R2;ITGAL;IQGAP3;FGF3;FGD3;PAK1;FGF7;FGF8;PDGFD;CFL2;CFL1;RAC2;RAC3;VAV3;MAP2K2;RDX;LIMK1;PPP1CA;PIK3CA;APC;ITGA7;ARHGEF1;PFN1;ARHGEF7;PPP1R12B
KEGG_2021_Human	Pathogenic Escherichia coli infection	28/197	4.569216e-01	8.964669e-01	0	0	1.039230e+00	8.139698e-01	ARF1;SRC;ARPC1B;LPAR2;PYCARD;TUBB8;TUBA3E;PAK1;TUBA3D;CASP7;TUBA1A;TUBA3C;CLDN25;RPS3;BAK1;WASF3;IL1R1;IL18;TRAF2;PTPN11;TJP1;NFKBIA;MAPK10;IL6;ARHGEF1;PTPN6;TLR4;MYD88
KEGG_2021_Human	Fc epsilon RI signaling pathway	10/68	4.624180e-01	8.964669e-01	0	0	1.081345e+00	8.340259e-01	VAV3;MAPK10;MAP2K2;PIK3CA;RAC2;RAC3;PIK3R3;PIK3R2;LAT;MAP2K6
KEGG_2021_Human	Mitophagy	10/68	4.624180e-01	8.964669e-01	0	0	1.081345e+00	8.340259e-01	MAPK10;GABARAPL2;USP8;GABARAPL1;PINK1;SRC;CSNK2A2;MITF;AMBRA1;TBC1D15
KEGG_2021_Human	Circadian entrainment	14/97	4.672759e-01	8.988493e-01	0	0	1.057899e+00	8.048871e-01	GRIA1;ADCYAP1R1;CAMK2A;ITPR1;ADCY8;GNG11;ADCY6;GNG5;NOS1AP;PRKG2;NOS1;CALM1;GRIA3;PRKG1
KEGG_2021_Human	Hepatitis B	23/162	4.693359e-01	8.988493e-01	0	0	1.037812e+00	7.850389e-01	CDKN1A;MAP2K2;TGFB1;DDX3X;SRC;PIK3R3;PIK3R2;TYK2;IFNA8;MMP9;TGFBR2;NFKBIA;MAPK10;IL6;CASP12;PIK3CA;IRF7;BIRC5;IKBKE;TLR4;MYD88;IFNAR1;MAP2K6
KEGG_2021_Human	Nicotine addiction	6/40	4.777954e-01	9.069059e-01	0	0	1.106718e+00	8.173917e-01	GRIA1;GABRA2;CHRNA6;SLC17A7;GABRD;GRIA3
KEGG_2021_Human	Inflammatory mediator regulation of TRP channels	14/98	4.834810e-01	9.069059e-01	0	0	1.045244e+00	7.596242e-01	IL1R1;SRC;CAMK2A;ITPR1;PIK3R3;TRPV3;PIK3R2;ADCY8;ADCY6;PPP1CA;MAPK10;PIK3CA;CALM1;MAP2K6
KEGG_2021_Human	Pathways of neurodegeneration	66/475	4.849970e-01	9.069059e-01	0	0	1.012088e+00	7.323599e-01	UBE2L6;SLC6A3;TUBB8;CASP7;CASP12;TUBA1A;FRAT2;PSMD4;KIF5B;NOS1;NEFH;RAB8A;MAP3K5;GABARAPL2;DAXX;GABARAPL1;MAP2K2;GPX3;CSNK2A2;WNT5A;AXIN1;TRAF2;COX6B1;PSMA5;ATXN2L;NDUFS4;PPIF;NDUFS1;SLC25A4;GRIA1;TOMM40;UBA7;CAMK2A;ITPR1;PSEN2;NDUFB1;AMBRA1;COX5B;COX7A1;TUBA3E;TUBA3D;PSMB5;TUBA3C;ATXN1L;BAK1;WNT2;GRIA3;MAP2K6;PRPH;HSPA5;FZD4;FUS;WNT3A;DNAH14;MAPK10;PINK1;IL6;PSMC3;CDK5;APC;PSMC4;CHMP2B;CALM1;TARDBP;ACTR10;ATG2B
