Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Selenoamino Acid Metabolism R-HSA-2408522	22/114	6.099487e-02	5.958729e-01	0	0	1.503394e+00	4.204940e+00	RPS9;AHCY;RPS8;RPLP1;RPL12;RPLP0;RPL8;INMT;RPS15;AIMP1;RPS19;RPL27A;RPL36;RPL14;RPS3;RPL35;RPS2;FAU;RPS11;RPL29;RPL28;RPS24
Reactome_2022	Signaling By VEGF R-HSA-194138	20/102	6.238597e-02	6.058778e-01	0	0	1.533165e+00	4.253635e+00	VAV3;HSP90AA1;SRC;SH2D2A;CAV1;ITGB3;ITPR1;VEGFC;CYBA;PIK3R2;RNASE1;PRKCZ;MAPKAPK3;PIK3CA;MAPKAPK2;MLST8;CALM1;ARHGEF7;AAMP;WASF3
Reactome_2022	Interferon Alpha/Beta Signaling R-HSA-909733	15/72	6.325426e-02	6.105257e-01	0	0	1.653586e+00	4.564877e+00	IFITM1;ISG15;PTPN11;IFI35;TYK2;IFNA8;PSMB8;BST2;SOCS1;IRF1;IRF2;IRF7;PTPN6;IRF9;IFNAR1
Reactome_2022	PERK Regulates Gene Expression R-HSA-381042	8/32	6.360413e-02	6.105257e-01	0	0	2.093207e+00	5.766946e+00	EXOSC5;HSPA5;DIS3;KHSRP;PARN;EXOSC3;EXOSC1;ATF3
Reactome_2022	ECM Proteoglycans R-HSA-3000178	12/55	6.765143e-02	6.218756e-01	0	0	1.753076e+00	4.721711e+00	COMP;TNXB;TGFB1;TNN;ITGB3;LAMA4;BGN;ITGA7;NCAM1;TNNI3;AGRN;LMNB2
Reactome_2022	ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994	7/27	6.777799e-02	6.218756e-01	0	0	2.197577e+00	5.914816e+00	EXOSC5;DIS3;KHSRP;PARN;EXOSC3;EXOSC1;ATF3
Reactome_2022	VEGFR2 Mediated Vascular Permeability R-HSA-5218920	7/27	6.777799e-02	6.218756e-01	0	0	2.197577e+00	5.914816e+00	VAV3;HSP90AA1;CAV1;MLST8;ARHGEF7;CALM1;RNASE1
Reactome_2022	Mitotic G1 Phase And G1/S Transition R-HSA-453279	27/147	6.959095e-02	6.218756e-01	0	0	1.414840e+00	3.770720e+00	TOP2A;CDKN1A;CCNH;SRC;TYMS;PSMB10;CDC45;PSMB5;PPP2R1B;PSMD4;MYBL2;TK1;SKP1;CDT1;RRM2;CDC6;PSMB8;PSMA5;RBL2;WEE1;PSMC3;PSMC4;POLE2;PSME1;CDK1;PSME2;MCM5
Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154	14/67	6.960145e-02	6.218756e-01	0	0	1.659605e+00	4.422798e+00	UBE2C;ANAPC10;PSMB10;PSMB8;ANAPC11;CDC20;PSMA5;PSMB5;PSMD4;PTTG1;PSMC3;PSMC4;PSME1;PSME2
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	80/496	7.054022e-02	6.218756e-01	0	0	1.211949e+00	3.213570e+00	KLB;FLT3;ITGB3;PDE3B;CLTA;PRDM1;PCSK6;FGF3;LMNB2;PTBP1;FGF7;FGF8;PPP2R1B;RPS6KA2;RPS6KA1;MLST8;ATP6V1E1;PSENEN;VAV3;USP8;HSP90AA1;FGFBP2;MAP2K2;MATK;CYBA;EPS15L1;GTF2F1;RNASE1;MMP9;BTC;MAPKAPK3;ADORA2A;PIK3CA;HGS;MAPKAPK2;ARHGEF7;ADCYAP1R1;RNASEH2A;CUL5;SRC;SH2D2A;LAMA4;HPN;ITPR1;PSEN2;PIK3R3;PIK3R2;IL2RG;PRKCZ;APH1A;SOCS1;PDGFD;POLR2C;FLRT1;AP2S1;CSK;POLR2G;POLR2I;ATP6V0E2;AAMP;RALGDS;MAP2K5;SH2B2;WASF3;ATP6V0A1;WWOX;KL;PTPN18;CMA1;CAV1;VEGFC;PTPN11;FER;CDK5;HNRNPF;RANBP10;FOSB;ID3;PTPN6;CALM1
Reactome_2022	Disorders Of Developmental Biology R-HSA-9675151	4/12	7.098694e-02	6.218756e-01	0	0	3.138151e+00	8.301223e+00	MECP2;TBL1XR1;CAMK4;CALM1
Reactome_2022	Eicosanoids R-HSA-211979	4/12	7.098694e-02	6.218756e-01	0	0	3.138151e+00	8.301223e+00	PTGIS;CYP4F3;CYP4F11;CYP8B1
Reactome_2022	Hyaluronan Uptake And Degradation R-HSA-2160916	4/12	7.098694e-02	6.218756e-01	0	0	3.138151e+00	8.301223e+00	HYAL3;HMMR;GUSB;LYVE1
Reactome_2022	Scavenging Of Heme From Plasma R-HSA-2168880	4/12	7.098694e-02	6.218756e-01	0	0	3.138151e+00	8.301223e+00	DLC1;ALB;HBA1;HPR
Reactome_2022	Translation Of Replicase And Assembly Of Replication Transcription Complex R-HSA-9679504	4/12	7.098694e-02	6.218756e-01	0	0	3.138151e+00	8.301223e+00	MAP1LC3B;CHMP2B;CHMP2A;CHMP4B
Reactome_2022	p38MAPK Events R-HSA-171007	4/12	7.098694e-02	6.218756e-01	0	0	3.138151e+00	8.301223e+00	MAPKAPK3;SRC;MAPKAPK2;RALGDS
Reactome_2022	Biological Oxidations R-HSA-211859	38/218	7.195620e-02	6.218756e-01	0	0	1.328218e+00	3.495468e+00	AHCY;TPMT;PODXL2;ADH1A;ACSM2A;ACSM5;GLYAT;ADH7;CYP46A1;CYP2C19;CYP3A4;ACSM2B;CNDP2;CYB5R3;UGP2;MAT2A;GSTM4;AOC3;CYB5B;ARNT2;AOC2;PTGIS;GSTO1;CYP4F3;CYP4F11;CYP8B1;CYP27A1;GSTZ1;UGDH;GCLC;CYP24A1;CYP2U1;AADAC;CYP1A1;DPEP1;AURKAIP1;CES2;PAOX
Reactome_2022	Aspirin ADME R-HSA-9749641	10/44	7.195795e-02	6.218756e-01	0	0	1.847222e+00	4.861285e+00	BCHE;ABCC2;ALB;ACSM2A;ACSM5;GLYAT;CYP2C19;CYP3A4;ACSM2B;CES2
Reactome_2022	PI3K Cascade R-HSA-109704	10/44	7.195795e-02	6.218756e-01	0	0	1.847222e+00	4.861285e+00	KLB;KL;FGF7;FGF8;PIK3CA;FLT3;PDE3B;PIK3R2;PTPN11;FGF3
Reactome_2022	TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	10/44	7.195795e-02	6.218756e-01	0	0	1.847222e+00	4.861285e+00	CRADD;CASP6;TP53BP2;CASP2;PMAIP1;BIRC5;NDRG1;BCL2L14;BBC3;TNFRSF10D
Reactome_2022	Acyl Chain Remodelling Of PI R-HSA-1482922	5/17	7.307321e-02	6.218756e-01	0	0	2.615471e+00	6.842840e+00	PLA2G2F;PLA2G2D;PLA2G1B;PLA2G10;PLA2G5
Reactome_2022	Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385	5/17	7.307321e-02	6.218756e-01	0	0	2.615471e+00	6.842840e+00	EXOSC5;DIS3;MAPKAPK2;EXOSC3;EXOSC1
Reactome_2022	GAB1 Signalosome R-HSA-180292	5/17	7.307321e-02	6.218756e-01	0	0	2.615471e+00	6.842840e+00	BTC;PIK3CA;SRC;PTPN11;CSK
Reactome_2022	Platelet Sensitization By LDL R-HSA-432142	5/17	7.307321e-02	6.218756e-01	0	0	2.615471e+00	6.842840e+00	PPP2R1B;PECAM1;PTPN11;PTPN6;APOB
Reactome_2022	Tie2 Signaling R-HSA-210993	5/17	7.307321e-02	6.218756e-01	0	0	2.615471e+00	6.842840e+00	ANGPT4;ANGPT1;PIK3CA;PIK3R2;PTPN11
Reactome_2022	Tristetraprolin (TTP, ZFP36) Binds And Destabilizes mRNA R-HSA-450513	5/17	7.307321e-02	6.218756e-01	0	0	2.615471e+00	6.842840e+00	EXOSC5;DIS3;MAPKAPK2;EXOSC3;EXOSC1
Reactome_2022	G1/S Transition R-HSA-69206	24/129	7.403494e-02	6.249212e-01	0	0	1.436974e+00	3.740757e+00	CDT1;CDKN1A;RRM2;CCNH;CDC6;TYMS;PSMB10;PSMB8;PSMA5;RBL2;WEE1;CDC45;PSMB5;PPP2R1B;PSMD4;PSMC3;PSMC4;POLE2;PSME1;CDK1;PSME2;MCM5;TK1;SKP1
Reactome_2022	Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958	8/33	7.426069e-02	6.249212e-01	0	0	2.009362e+00	5.224690e+00	CCT3;TUBA3E;TUBA3D;TUBA1A;TUBA3C;TCP1;TUBA4B;PFDN6
Reactome_2022	Formation Of A Pool Of Free 40S Subunits R-HSA-72689	19/98	7.456661e-02	6.249212e-01	0	0	1.511528e+00	3.924020e+00	RPS9;RPS8;RPLP1;RPL12;RPLP0;RPL8;RPS15;RPS19;RPL27A;RPL36;RPL14;RPS3;RPL35;RPS2;FAU;RPS11;RPL29;RPL28;RPS24
Reactome_2022	Beta-catenin Independent WNT Signaling R-HSA-3858494	26/142	7.609257e-02	6.344891e-01	0	0	1.409231e+00	3.629904e+00	CAMK2A;LEF1;ITPR1;CLTA;PSMB10;PARD6A;PSMB5;PSMD4;GNG5;RAC2;AP2S1;PRKG2;PRKG1;FZD4;WNT5A;RNASE1;GNG11;PSMB8;PSMA5;MOV10;PSMC3;PSMC4;PSME1;PSME2;PFN1;CALM1
Reactome_2022	Metabolism Of Porphyrins R-HSA-189445	7/28	8.009616e-02	6.645163e-01	0	0	2.092809e+00	5.283353e+00	ALAS2;ABCC2;ALB;HMBS;GUSB;HMOX2;BLVRA
Reactome_2022	TBC/RABGAPs R-HSA-8854214	10/45	8.162526e-02	6.738165e-01	0	0	1.794340e+00	4.495928e+00	GABARAPL2;MAP1LC3B;RABGAP1;TBC1D10C;TBC1D14;TBC1D25;TSC1;RAB6B;RAB8A;TBC1D15
Reactome_2022	VEGFA-VEGFR2 Pathway R-HSA-4420097	18/93	8.205722e-02	6.740123e-01	0	0	1.508145e+00	3.770873e+00	VAV3;HSP90AA1;SRC;ITGB3;SH2D2A;CAV1;ITPR1;CYBA;PIK3R2;RNASE1;PRKCZ;MAPKAPK3;PIK3CA;MAPKAPK2;MLST8;ARHGEF7;CALM1;WASF3
Reactome_2022	Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957	21/112	8.443640e-02	6.787918e-01	0	0	1.450380e+00	3.584987e+00	RPS9;RPS8;RPLP1;RPL12;RPLP0;RPL8;RPS15;RPS19;RPL27A;MAGOH;RPL36;RPL14;RPS3;RPL35;ETF1;RPS2;FAU;RPS11;RPL29;RPL28;RPS24
Reactome_2022	AMPK Inhibits chREBP Transcriptional Activity R-HSA-163680	3/8	8.528110e-02	6.787918e-01	0	0	3.765066e+00	9.268847e+00	MLXIPL;PRKAB2;STK11
Reactome_2022	Linoleic Acid (LA) Metabolism R-HSA-2046105	3/8	8.528110e-02	6.787918e-01	0	0	3.765066e+00	9.268847e+00	ACSL1;ELOVL2;ELOVL3
Reactome_2022	Noncanonical Activation Of NOTCH3 R-HSA-9017802	3/8	8.528110e-02	6.787918e-01	0	0	3.765066e+00	9.268847e+00	APH1A;PSENEN;PSEN2
Reactome_2022	POLB-Dependent Long Patch Base Excision Repair R-HSA-110362	3/8	8.528110e-02	6.787918e-01	0	0	3.765066e+00	9.268847e+00	FEN1;PARP1;APEX1
Reactome_2022	Glutamate Neurotransmitter Release Cycle R-HSA-210500	6/23	8.566655e-02	6.787918e-01	0	0	2.215622e+00	5.444432e+00	RIMS1;STXBP1;SLC1A1;SLC17A7;SLC38A2;VAMP2
Reactome_2022	Post-chaperonin Tubulin Folding Pathway R-HSA-389977	6/23	8.566655e-02	6.787918e-01	0	0	2.215622e+00	5.444432e+00	TUBA3E;TUBA3D;TUBA1A;TUBA3C;TBCB;TUBA4B
Reactome_2022	COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436	8/34	8.592822e-02	6.787918e-01	0	0	1.931967e+00	4.741516e+00	DYNC1LI2;CAPZA1;CAPZA2;RAB6B;ACTR10;PAFAH1B3;BICD2;PAFAH1B1
Reactome_2022	Acyl Chain Remodelling Of PG R-HSA-1482925	5/18	9.018120e-02	6.982131e-01	0	0	2.414141e+00	5.808264e+00	PLA2G2F;PLA2G2D;PLA2G1B;PLA2G10;PLA2G5
Reactome_2022	LDL Clearance R-HSA-8964038	5/18	9.018120e-02	6.982131e-01	0	0	2.414141e+00	5.808264e+00	AP2S1;CLTA;PCSK9;LSR;APOB
Reactome_2022	Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203	41/242	9.037273e-02	6.982131e-01	0	0	1.283193e+00	3.084555e+00	SRRT;PRCC;WBP4;HNRNPU;PRPF19;ELAVL1;PTBP1;SART1;SNRPD2;PABPN1;U2AF2;PCBP1;POLR2C;MAGOH;NUP62;NUP43;POLR2G;SNRNP35;POLR2I;ZRSR2;CPSF4;NUP210;FUS;GTF2F1;LSM4;CDC40;THOC6;CHERP;HNRNPL;HNRNPK;HNRNPUL1;HNRNPF;HNRNPA2B1;HNRNPD;RBM42;HNRNPC;SNRNP25;SNRPF;SLU7;SNRPA;SNRPB
Reactome_2022	PCP/CE Pathway R-HSA-4086400	17/88	9.039126e-02	6.982131e-01	0	0	1.504405e+00	3.615999e+00	FZD4;WNT5A;CLTA;RNASE1;PSMB10;PSMB8;PSMA5;PARD6A;PSMB5;PSMD4;PSMC3;PSMC4;RAC2;PSME1;AP2S1;PSME2;PFN1
Reactome_2022	Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035	4/13	9.176998e-02	6.982131e-01	0	0	2.789306e+00	6.662173e+00	WEE1;CHEK2;CDK1;CDC25C
Reactome_2022	Degradation Of Cysteine And Homocysteine R-HSA-1614558	4/13	9.176998e-02	6.982131e-01	0	0	2.789306e+00	6.662173e+00	MPST;TSTD1;GADL1;SLC25A10
Reactome_2022	Glycogen Synthesis R-HSA-3322077	4/13	9.176998e-02	6.982131e-01	0	0	2.789306e+00	6.662173e+00	GYS2;UGP2;GBE1;GYG2
Reactome_2022	Signal Regulatory Protein Family Interactions R-HSA-391160	4/13	9.176998e-02	6.982131e-01	0	0	2.789306e+00	6.662173e+00	SRC;SIRPG;PTPN11;PTPN6
Reactome_2022	Regulation Of Apoptosis R-HSA-169911	11/52	9.335095e-02	7.014165e-01	0	0	1.684956e+00	3.995687e+00	PSMA5;ARHGAP10;PSMB5;PSMD4;PSMC3;PSMC4;PSME1;PSME2;OMA1;PSMB10;PSMB8
Reactome_2022	Acyl Chain Remodelling Of PE R-HSA-1482839	7/29	9.361983e-02	7.014165e-01	0	0	1.997565e+00	4.731259e+00	PLA2G2F;PLA2G2D;PLA2G1B;PLA2G10;MBOAT1;MBOAT2;PLA2G5
Reactome_2022	Uptake And Actions Of Bacterial Toxins R-HSA-5339562	7/29	9.361983e-02	7.014165e-01	0	0	1.997565e+00	4.731259e+00	PDZD3;HSP90AA1;MAP2K2;ANTXR2;CALM1;VAMP2;MAP2K6
Reactome_2022	Metabolism Of Polyamines R-HSA-351202	12/58	9.389039e-02	7.014165e-01	0	0	1.638459e+00	3.875983e+00	PSMA5;PSMB5;PSMD4;PSMC3;PSMC4;NPRL2;PSME1;PSME2;PSMB10;PSMB8;PAOX;AGMAT
Reactome_2022	P75 NTR Receptor-Mediated Signaling R-HSA-193704	18/95	9.638710e-02	7.168248e-01	0	0	1.468801e+00	3.436088e+00	PSENEN;VAV3;ARHGEF15;ITSN1;ARHGEF19;PSEN2;ARHGEF18;RNASE1;KALRN;RTN4;APH1A;NFKBIA;FGD4;ARHGDIA;CASP2;ARHGEF1;ARHGEF7;MYD88
Reactome_2022	Inwardly Rectifying K+ Channels R-HSA-1296065	8/35	9.860216e-02	7.300097e-01	0	0	1.860304e+00	4.309697e+00	KCNJ10;GNG5;KCNJ11;KCNJ8;KCNJ12;UBD;ABCC9;GNG11
Reactome_2022	Platelet Homeostasis R-HSA-418346	16/83	9.968345e-02	7.347204e-01	0	0	1.500243e+00	3.459193e+00	PDE2A;ITPR1;PTPN11;GNG11;P2RX6;PDE11A;P2RX4;PPP2R1B;GNG5;ORAI2;PECAM1;PRKG2;PTPN6;APOB;CALM1;PRKG1
Reactome_2022	ABC Transporter Disorders R-HSA-5619084	15/77	1.011181e-01	7.389550e-01	0	0	1.519790e+00	3.482547e+00	ABCA1;ABCC2;KCNJ11;ABCC9;ABCB11;PSMB10;PSMB8;PSMA5;LMBRD1;PSMB5;PSMD4;PSMC3;PSMC4;PSME1;PSME2
Reactome_2022	Other Interleukin Signaling R-HSA-449836	6/24	1.015417e-01	7.389550e-01	0	0	2.092410e+00	4.785941e+00	IL32;CSF3;STXBP2;STX4;TYK2;VAMP2
Reactome_2022	Signaling By Retinoic Acid R-HSA-5362517	9/41	1.016007e-01	7.389550e-01	0	0	1.765967e+00	4.038245e+00	CPT1A;PDHA2;RDH11;ADH1A;RDH5;RDH14;ADH7;RXRG;PDK2
Reactome_2022	IRS-mediated Signaling R-HSA-112399	10/47	1.032292e-01	7.404699e-01	0	0	1.697151e+00	3.853897e+00	KLB;KL;FGF7;FGF8;PIK3CA;FLT3;PDE3B;PIK3R2;PTPN11;FGF3
Reactome_2022	Signaling By B Cell Receptor (BCR) R-HSA-983705	20/109	1.071840e-01	7.404699e-01	0	0	1.412003e+00	3.153297e+00	FBXW11;TRPC1;ITPR1;RASGRP1;PSMB10;PSMB8;NFKBIA;PSMA5;PSMB5;PSMD4;PSMC3;PSMC4;ORAI2;PSME1;BLNK;PSME2;PTPN6;CALM1;NFKBIE;SKP1
Reactome_2022	C-type Lectin Receptors (CLRs) R-HSA-5621481	25/141	1.076153e-01	7.404699e-01	0	0	1.354533e+00	3.019515e+00	SRC;ITPR1;ICAM3;PSMB10;RELB;PYCARD;MUC1;PSMB5;PSMD4;CCL17;SKP1;CCL22;FBXW11;PSMB8;NFKB2;NFKBIA;PSMA5;PSMC3;CD209;PSMC4;CLEC6A;PSME1;PSME2;CALM1;ARHGEF7
Reactome_2022	Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253	16/84	1.081912e-01	7.404699e-01	0	0	1.478094e+00	3.287068e+00	TLE3;LEF1;AXIN1;PSMB10;PSMB8;PSMA5;FRAT2;PSMB5;PROC;PPP2R1B;PSMD4;PSMC3;PSMC4;PSME1;PSME2;SKP1
Reactome_2022	Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340	16/84	1.081912e-01	7.404699e-01	0	0	1.478094e+00	3.287068e+00	CEBPA;TGFB1;CHD9;EBF1;LPL;SLC2A4;KLF4;MED18;MED17;MED25;FABP4;TBL1XR1;FAM120B;LEP;CD36;PCK1
Reactome_2022	Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371	5/19	1.091544e-01	7.404699e-01	0	0	2.241572e+00	4.965064e+00	MECP2;RNASEH2A;BCL2A1;KIF5B;SKP1
Reactome_2022	RHO GTPases Activate CIT R-HSA-5625900	5/19	1.091544e-01	7.404699e-01	0	0	2.241572e+00	4.965064e+00	KIF14;RHOC;PPP1R12B;RNASE1;DHDDS
Reactome_2022	Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530	15/78	1.100691e-01	7.404699e-01	0	0	1.495579e+00	3.300215e+00	KLB;KL;FLT3;SRC;TRAT1;PIK3R3;PIK3R2;PTPN11;RNASE1;FGF3;BTC;FGF7;FGF8;PIK3CA;RAC2
Reactome_2022	G Alpha (12/13) Signaling Events R-HSA-416482	15/78	1.100691e-01	7.404699e-01	0	0	1.495579e+00	3.300215e+00	VAV3;ARHGEF15;ITSN1;ARHGEF19;ARHGEF18;ADRA1B;RHOC;ADRA1A;KALRN;GNG11;FGD4;GNG5;ARHGEF1;PLXNB1;ARHGEF7
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	111/722	1.101687e-01	7.404699e-01	0	0	1.144930e+00	2.525421e+00	EHMT2;RPL8;ETS2;RPS15;PSMD4;RPS19;RPS6KA2;KHSRP;RPS6KA1;RPL36;RPL35;ATP6V1E1;RPS11;MAP3K5;SKP1;RPS9;NUP210;RPS8;CSNK2A2;CYBA;COX6B1;DYNC1LI2;MAPKAPK3;TBL1XR1;MAPKAPK2;DNAJB11;PSME1;PSME2;ATF5;RPL29;RPL28;ATF3;EPAS1;NPRL2;GLYAT;ANAPC10;ANAPC11;APOB;HMOX2;MAP2K6;ZBTB17;WDR59;CBX4;HSPA5;UBE2C;HMGA1;NR1D1;HSPA2;HSPA12A;MOV10;GCLC;IL6;RPL27A;ALB;RLN1;CALR;RPS24;EZH2;CDKN1A;CHD9;RPLP1;HSPB8;RPLP0;HIF3A;LMNB1;MAP1LC3B;SERP1;NUP62;MLST8;UBXN7;ATP7A;HSP90AA1;DIS3;GPX3;HBA1;TERF2;PSMA5;TERF2IP;ETF1;KPTN;TLR4;BLVRA;RPL12;GOSR2;CAMK2A;PARN;COX5B;ADD1;PSMB10;EXOSC5;PSMB5;RPL14;RPS3;NUP43;RPS2;ATP6V0E2;EXOSC3;EXOSC1;FBXL17;PSMB8;MAPK10;PSMC3;PSMC4;CAPZA1;DNAJA2;CAPZA2;PCDHB16;HDGF;P4HB;FAU;ACTR10
Reactome_2022	Platelet Aggregation (Plug Formation) R-HSA-76009	8/36	1.122680e-01	7.404699e-01	0	0	1.793761e+00	3.922715e+00	VWF;SRC;ITGB3;MPL;CSK;ADRA2C;RASGRP1;RAPGEF3
Reactome_2022	Activation Of NF-kappaB In B Cells R-HSA-1169091	13/66	1.132483e-01	7.404699e-01	0	0	1.540499e+00	3.355473e+00	FBXW11;PSMB10;PSMB8;PSMA5;NFKBIA;PSMB5;PSMD4;PSMC3;PSMC4;PSME1;PSME2;NFKBIE;SKP1
Reactome_2022	Transcriptional Regulation By TP53 R-HSA-3700989	57/354	1.135125e-01	7.404699e-01	0	0	1.207652e+00	2.627660e+00	CDKN1A;CCNH;EHMT2;PRDM1;BBC3;STK11;ING3;PPP2R1B;CASP6;EXO1;CHEK2;MLST8;CASP2;DAXX;PRKAB2;TBP;RMI1;RFC2;CSNK2A2;TSC1;CDC25C;GTF2F1;COX6B1;RBL2;RRM2B;DDIT4;BIRC5;BLM;RNF34;TAF1L;COX5B;NDRG1;AURKB;AURKA;NUAK1;PDZD2;POLR2C;TP53BP2;PMAIP1;POLR2G;TAF9B;MTA2;POLR2I;BCL2L14;MAP2K6;PLK3;CRADD;TAF10;TNFRSF10D;MOV10;TPX2;CDK5;CNOT3;JMY;CDK1;TAF7;TAF6
Reactome_2022	DCC Mediated Attractive Signaling R-HSA-418885	4/14	1.150746e-01	7.404699e-01	0	0	2.510229e+00	5.427554e+00	ABLIM1;ABLIM3;SRC;RNASE1
Reactome_2022	Methylation R-HSA-156581	4/14	1.150746e-01	7.404699e-01	0	0	2.510229e+00	5.427554e+00	AHCY;TPMT;MAT2A;GSTO1
Reactome_2022	Physiological Factors R-HSA-5578768	4/14	1.150746e-01	7.404699e-01	0	0	2.510229e+00	5.427554e+00	MMP12;KAT2B;NPR1;NPRL2
Reactome_2022	Regulation Of IFNG Signaling R-HSA-877312	4/14	1.150746e-01	7.404699e-01	0	0	2.510229e+00	5.427554e+00	SOCS1;IFNG;PTPN11;PTPN6
Reactome_2022	Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol R-HSA-193775	4/14	1.150746e-01	7.404699e-01	0	0	2.510229e+00	5.427554e+00	CYP27A1;PTGIS;CYP46A1;CYP8B1
Reactome_2022	TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205	4/14	1.150746e-01	7.404699e-01	0	0	2.510229e+00	5.427554e+00	TP53BP2;BIRC5;NDRG1;BCL2L14
Reactome_2022	FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050	11/54	1.150884e-01	7.404699e-01	0	0	1.606400e+00	3.473124e+00	PSMA5;PSMB5;PSMD4;PSMC3;PSMC4;PSME1;PSME2;PSMB10;PSMB8;SKP1;AURKA
Reactome_2022	Regulation Of RUNX3 Expression And Activity R-HSA-8941858	11/54	1.150884e-01	7.404699e-01	0	0	1.606400e+00	3.473124e+00	PSMA5;PSMB5;TGFB1;PSMD4;PSMC3;SRC;PSMC4;PSME1;PSME2;PSMB10;PSMB8
Reactome_2022	SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113	11/54	1.150884e-01	7.404699e-01	0	0	1.606400e+00	3.473124e+00	CDC20;PSMA5;PSMB5;PSMD4;PSMC3;PSMC4;PSME1;PSME2;PSMB10;PSMB8;SKP1
Reactome_2022	Activation Of Ca-permeable Kainate Receptor R-HSA-451308	3/9	1.152639e-01	7.404699e-01	0	0	3.137373e+00	6.778390e+00	GRIK5;GRIK1;CALM1
Reactome_2022	Adrenoceptors R-HSA-390696	3/9	1.152639e-01	7.404699e-01	0	0	3.137373e+00	6.778390e+00	ADRA1B;ADRA2C;ADRA1A
Reactome_2022	Chylomicron Remodeling R-HSA-8963901	3/9	1.152639e-01	7.404699e-01	0	0	3.137373e+00	6.778390e+00	LPL;APOB;GPIHBP1
Reactome_2022	Interleukin-1 Processing R-HSA-448706	3/9	1.152639e-01	7.404699e-01	0	0	3.137373e+00	6.778390e+00	GSDMD;IL18;NFKB2
Reactome_2022	Interleukin-23 Signaling R-HSA-9020933	3/9	1.152639e-01	7.404699e-01	0	0	3.137373e+00	6.778390e+00	IL12B;P4HB;TYK2
Reactome_2022	PI5P Regulates TP53 Acetylation R-HSA-6811555	3/9	1.152639e-01	7.404699e-01	0	0	3.137373e+00	6.778390e+00	ING3;PDZD2;MAP2K6
Reactome_2022	Regulation Of Commissural Axon Pathfinding By SLIT And ROBO R-HSA-428542	3/9	1.152639e-01	7.404699e-01	0	0	3.137373e+00	6.778390e+00	ROBO3;SRC;SLIT3
Reactome_2022	Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE) R-HSA-2142816	3/9	1.152639e-01	7.404699e-01	0	0	3.137373e+00	6.778390e+00	CYP2U1;CYP1A1;CYP2C19
Reactome_2022	ESR-mediated Signaling R-HSA-8939211	32/188	1.168252e-01	7.475905e-01	0	0	1.289539e+00	2.768739e+00	SRC;PIK3R3;PIK3R2;PRKCZ;GNG5;POLR2C;POLR2G;POLR2I;CTSD;TLE3;HSP90AA1;KDM4B;TBP;CAV2;CAV1;GREB1;MMP3;AXIN1;GTF2F1;GNG11;MMP9;USF2;USF1;RUNX1;BTC;MOV10;KAT2B;PIK3CA;GPAM;FOSB;TFF1;CALM1
Reactome_2022	Phospholipid Metabolism R-HSA-1483257	35/208	1.182837e-01	7.517360e-01	0	0	1.271974e+00	2.715244e+00	MTMR10;MTMR12;PLA2G1B;CPNE7;MTMR9;PIK3R3;PIK3R2;PLA2G5;AGPAT2;OSBPL10;MTM1;CHEK2;LIPH;PTPMT1;PLA2G2F;BCHE;PLA2G2D;PCYT1A;DGAT2;PCYT2;PNPLA7;CSNK2A2;STARD10;MBOAT1;MBOAT2;SYNJ2;GNPAT;PHOSPHO1;GPAM;PIK3CA;PITPNM3;GPD1;PLA2G10;MGLL;PNPLA2
Reactome_2022	Interleukin-7 Signaling R-HSA-1266695	6/25	1.188389e-01	7.517360e-01	0	0	1.982169e+00	4.221991e+00	SOCS1;CISH;PIK3R3;PIK3R2;IL2RG;SMARCA4
Reactome_2022	Regulation Of IFNA/IFNB Signaling R-HSA-912694	6/25	1.188389e-01	7.517360e-01	0	0	1.982169e+00	4.221991e+00	SOCS1;PTPN11;PTPN6;TYK2;IFNA8;IFNAR1
